@relation opinion
@attribute category {positive,negative,neutral,objective}
@attribute pnumber numeric
@attribute nnumber numeric
@attribute weight real
@attribute polarity real
@attribute question_mark {yes, no}
@data
positive,3,3,3.47573912884161,0.6,no
negative,0,0,0.0,0.5,yes
negative,0,0,-0.786554903557735,0.05,no
negative,0,0,0.0,0.19999999999999998,no
objective,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
neutral,2,2,0.0,0.35,no
positive,3,3,5.491138727003076,0.4,no
neutral,0,0,0.0,0.0,no
negative,0,0,0.0,-0.3,no
neutral,0,0,0.0,0.2,no
negative,1,1,0.0,0.0,no
positive,0,0,0.0,0.5,yes
objective,0,0,0.0,-0.15555555555555559,no
negative,0,0,-3.51171860862072,-0.6999999999999998,no
negative,2,2,1.741393090058117,0.4,no
neutral,0,0,2.171081391615289,0.1,no
neutral,1,1,1.409267238200309,0.08333333333333333,no
positive,1,1,0.0544789358725679,0.75,yes
objective,0,0,0.680720628079802,0.0,no
neutral,0,0,1.06419087648782,-0.2,yes
positive,2,2,0.0,0.2,no
neutral,1,1,0.589370903952815,0.2,no
positive,5,5,0.927524894935943,-0.0666666666666667,no
objective,0,0,0.869896575344679,0.0,no
positive,1,1,3.47573912884161,0.35,yes
positive,2,2,1.44519921674032,0.26666666666666666,no
positive,1,1,0.0,-1.0,no
positive,2,2,3.47573912884161,0.35,no
positive,1,1,0.0,0.55,no
objective,1,1,0.696145071560016,0.16666666666666666,no
positive,4,4,1.08258407596962,0.5,no
positive,1,1,2.543253902330202,0.0062500000000000056,no
negative,1,1,0.0,-0.05,no
positive,3,3,1.574066285758752,0.3333333333333333,yes
objective,0,0,0.0,0.0,no
neutral,0,0,0.0,0.25,no
positive,2,2,0.0191540206361393,0.7,no
neutral,2,2,0.952734262956736,0.0,yes
positive,3,3,1.104486074158772,-0.15000000000000002,yes
neutral,2,2,0.0,0.0,no
positive,2,2,0.0,0.3181818181818182,no
neutral,3,3,1.25397252029775,0.35714285714285715,no
negative,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
positive,1,1,3.47573912884161,0.35,no
positive,0,0,0.0,0.0,no
positive,0,0,-0.14426039064235,0.5,no
negative,1,1,1.9917157714237632,-0.30000000000000004,no
positive,3,3,3.2776651779309995,0.4840909090909091,no
neutral,0,0,0.8437114172507,-0.05,no
positive,1,1,0.900711131073299,1.0,no
neutral,1,1,0.0,0.0,no
positive,1,1,0.8655898464348544,-0.16666666666666666,no
negative,1,1,-2.9091284893238,-0.36666666666666664,no
neutral,2,2,2.07861206928804,-0.16666666666666666,no
positive,2,2,3.47573912884161,0.7,no
neutral,1,1,1.62535028801904,-0.1,no
neutral,2,2,0.939445518206594,0.0,no
positive,2,2,0.0,0.5,no
neutral,1,1,0.0,0.0,no
positive,0,0,0.0,0.2333333333333333,no
objective,0,0,0.0,0.0,no
positive,4,4,3.8495525708365914,0.22499999999999998,no
objective,0,0,0.0,0.0,no
neutral,2,2,0.0,0.0,no
positive,1,1,0.0,0.8,no
objective,1,1,0.0,0.0,no
neutral,0,0,2.61599315695329,-0.05,no
neutral,1,1,2.72480202952514,0.12857142857142856,no
neutral,1,1,2.032322758395573,-0.2,no
neutral,2,2,0.0,0.0,no
neutral,1,1,0.0,0.0,yes
positive,1,1,1.850908800041545,0.6666666666666666,no
positive,1,1,3.47573912884161,0.39999999999999997,no
neutral,0,0,1.58771106916597,0.05,no
neutral,1,1,0.0,0.8,no
objective,0,0,0.0,0.0,no
objective,0,0,0.0,0.0,no
positive,1,1,1.11143765066287,0.16666666666666666,no
positive,2,2,1.62535028801904,0.15,no
positive,2,2,1.353805756825059,-0.15000000000000002,no
positive,1,1,3.47573912884161,0.7,no
neutral,0,0,0.0,-0.0625,no
negative,1,1,0.0,-0.2,no
negative,1,1,0.553839342296329,-0.033333333333333354,no
neutral,1,1,0.0,0.0,yes
objective,0,0,1.850190599745093,-0.1,no
neutral,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
negative,0,0,0.0,0.0,no
neutral,2,2,0.680720628079802,-0.0625,no
neutral,0,0,0.0,0.0,yes
objective,0,0,0.0,0.0,no
positive,0,0,0.680720628079802,0.25,no
neutral,2,2,4.53993000532943,0.06249999999999998,yes
positive,2,2,1.814145066745772,0.4666666666666666,no
positive,1,1,3.47573912884161,0.7,no
positive,1,1,1.25696419523725,0.6,no
positive,1,1,2.4218137659052097,0.30000000000000004,no
positive,1,1,0.0,0.0,no
neutral,1,1,0.680720628079802,0.0,no
neutral,1,1,0.0,0.0,no
neutral,1,1,0.0,0.8,yes
neutral,2,2,1.25810250562971,0.0,yes
negative,0,0,0.0,-0.1,no
objective,0,0,0.817314405397519,-0.2,no
positive,1,1,1.8009429350196462,0.13888888888888887,no
positive,2,2,4.572099907700849,0.4159090909090909,no
neutral,0,0,0.0,0.0,no
neutral,0,0,0.273933752109429,0.2,yes
neutral,0,0,0.0,0.8,no
neutral,0,0,0.426280861889116,0.1,yes
positive,1,1,1.5960795780049009,0.25,no
positive,1,1,1.92122604340732,0.25,no
positive,2,2,3.877540125309931,-0.0062500000000000056,no
positive,0,0,0.0,0.0,no
negative,0,0,-4.28137167940408,-0.2,yes
positive,2,2,3.736947065846049,0.2215909090909091,yes
objective,1,1,1.326374702156971,-0.25,yes
neutral,0,0,1.12939836481468,0.0,no
positive,1,1,1.62535028801904,-0.2,no
neutral,1,1,0.0,0.0,yes
positive,2,2,3.0888250760842633,-0.022916666666666655,no
positive,2,2,3.3246368436482303,0.25,no
objective,0,0,0.0,-0.2,no
positive,0,0,1.287250714293683,0.011111111111111108,no
negative,0,0,1.21503846854329,-0.25,no
positive,1,1,0.777398607045709,0.0,no
objective,2,2,1.05023749422614,0.13636363636363635,no
objective,1,1,2.8277946045825297,0.41666666666666663,yes
positive,1,1,0.0,0.5,no
positive,1,1,0.0,0.0,no
positive,0,0,1.492294969511909,0.35,yes
negative,2,2,-3.807862253006485,-0.5374999999999999,no
neutral,1,1,1.16379100138471,0.16666666666666666,no
positive,0,0,0.513495502035281,-0.3,no
positive,2,2,0.0,0.5,no
objective,1,1,1.05521412973117,-0.07777777777777779,no
objective,0,0,0.0,0.0,no
neutral,1,1,0.0,0.0,no
objective,0,0,0.728546610120507,0.25,no
positive,2,2,6.22288573338833,0.3,no
positive,3,3,1.44519921674032,0.43333333333333335,no
neutral,1,1,2.68954116450686,-0.14444444444444443,no
positive,2,2,3.1127196287780965,0.2333333333333333,no
neutral,1,1,-0.251932748037953,0.2857142857142857,yes
negative,2,2,2.3076644703214,0.29545454545454547,no
neutral,0,0,0.0,0.0,no
objective,0,0,0.0,0.0,no
positive,1,1,3.47573912884161,0.7,no
positive,1,1,2.173745826860827,0.525,no
positive,2,2,1.193266468702367,0.5428571428571429,no
negative,0,0,0.0544789358725679,0.17222222222222222,no
positive,3,3,3.47573912884161,0.6,no
neutral,1,1,1.402511110198638,0.027777777777777773,no
negative,2,2,0.0,0.325,no
positive,2,2,3.313620891227907,0.07500000000000001,no
neutral,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,yes
neutral,1,1,0.0,0.0,yes
neutral,2,2,-1.02681852271682,0.0,no
positive,1,1,0.0,0.0,no
positive,2,2,0.0,-0.2,no
negative,1,1,0.813868195122174,0.0,no
positive,3,3,0.6637035327809617,0.23500000000000001,no
negative,3,3,0.128867069018432,0.0,no
positive,0,0,1.21836121740248,0.575,no
positive,1,1,2.60333112684593,0.5583333333333333,no
neutral,1,1,1.31402625042529,0.3,no
neutral,1,1,1.8529175401809899,0.25,no
positive,2,2,3.47573912884161,0.7,no
objective,0,0,0.0,-0.07777777777777779,no
positive,0,0,0.0,0.5,no
neutral,0,0,0.440651206536158,0.0,no
positive,2,2,6.95147825768322,0.7,no
positive,1,1,1.23567825728086,1.0,no
neutral,0,0,0.0,0.0,yes
positive,3,3,0.0,0.0,no
neutral,0,0,3.9494041697026,0.4,no
neutral,2,2,2.50571488095312,0.5,no
neutral,1,1,2.64277321465209,0.0,no
neutral,0,0,0.0,-0.07777777777777779,no
objective,0,0,0.0,0.43333333333333335,no
objective,0,0,0.5935762115579204,-0.08333333333333333,no
positive,1,1,0.273933752109429,0.375,no
neutral,3,3,6.95147825768322,0.7,no
neutral,0,0,0.0,0.0,yes
objective,2,2,0.325558944159276,0.033333333333333326,no
positive,2,2,2.010108970905563,0.09166666666666667,no
positive,1,1,0.617555917504432,0.22916666666666666,no
negative,1,1,-0.0262516482448934,-0.05,no
neutral,0,0,0.8437114172507,-0.05,no
neutral,1,1,0.0,-0.2,yes
objective,0,0,0.1135290724430994,0.08461538461538462,no
neutral,2,2,0.0,0.0,no
objective,1,1,0.927524894935943,-0.4,yes
negative,1,1,0.0544789358725679,0.5,no
objective,0,0,0.0,0.0,no
positive,2,2,2.916406324046865,0.15555555555555556,no
positive,3,3,3.47573912884161,0.7,no
objective,0,0,0.0,0.0,no
positive,2,2,3.47573912884161,0.7,no
positive,0,0,0.0,0.0,no
positive,0,0,0.869896575344679,0.0,no
positive,2,2,2.1600119931907997,0.0,no
positive,3,3,0.253724868596727,0.15,yes
positive,2,2,0.0,0.5,no
objective,1,1,3.3615487760095304,0.11818181818181818,no
positive,2,2,1.752615322662155,0.2,no
positive,0,0,0.703603506914847,0.2,yes
positive,3,3,2.0873296806053,0.2222222222222222,no
positive,1,1,0.927524894935943,0.2,no
neutral,0,0,0.0,0.0,yes
positive,1,1,2.0587245941972245,-0.16875,no
negative,1,1,0.0,0.25,yes
objective,0,0,0.0,0.0,no
positive,1,1,0.513495502035281,-0.15185185185185188,no
positive,2,2,0.0,1.0,no
negative,0,0,0.0,0.8,no
neutral,1,1,0.0,0.0,no
positive,1,1,1.828236026009242,-0.4,no
neutral,1,1,0.353922358445658,0.1,no
positive,2,2,6.87870501413094,0.4800000000000001,no
positive,2,2,0.0,0.375,no
positive,1,1,2.78838721993402,0.4,no
positive,0,0,0.0,0.0,no
neutral,2,2,1.4138469745109967,0.15000000000000002,no
positive,0,0,0.0,0.0,yes
neutral,2,2,0.358744725844624,-0.16666666666666666,yes
positive,1,1,1.5011878901746,0.35000000000000003,yes
positive,0,0,2.186207049703665,1.0,no
positive,1,1,0.735803935885698,0.5,no
neutral,0,0,0.0,0.6166666666666667,no
positive,1,1,1.44179916160401,0.30833333333333335,no
positive,3,3,0.927524894935943,-0.05000000000000002,no
neutral,1,1,0.0,0.0,no
neutral,2,2,0.927524894935943,-0.4,no
positive,3,3,1.44519921674032,0.8,no
negative,0,0,0.539273336475273,0.15,no
neutral,0,0,1.747229770518576,-0.1,no
positive,0,0,0.0,0.0,yes
objective,1,1,0.0,0.45,no
positive,2,2,2.0948414448759,0.4,no
neutral,1,1,1.459667869597798,-0.2,no
objective,2,2,1.47082950922739,-0.1,no
negative,2,2,1.21685492614942,0.24318181818181817,no
positive,0,0,1.16775105648271,0.5,no
objective,0,0,0.0,0.0,no
positive,1,1,1.10479786345963,0.1488888888888889,no
negative,0,0,0.0,-0.4,yes
positive,0,0,0.0,0.5,no
positive,0,0,1.3730922270655719,0.0,no
negative,2,2,0.0,0.0,no
neutral,5,5,0.0,0.0,no
neutral,1,1,0.0,0.0,no
positive,0,0,0.0,-0.07777777777777779,yes
positive,2,2,0.0,0.0,yes
objective,0,0,0.0,0.0,no
positive,2,2,0.0,0.1875,no
neutral,0,0,0.0,0.2,no
neutral,1,1,0.914014755042758,-0.16666666666666666,yes
neutral,1,1,1.09262600177811,0.13636363636363635,no
neutral,0,0,0.0,0.0,no
neutral,2,2,2.34659852207586,0.24675324675324675,no
positive,2,2,1.25696419523725,0.30000000000000004,no
positive,3,3,3.6193826912583704,0.17460317460317462,yes
objective,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
positive,1,1,0.927524894935943,-0.4,no
positive,0,0,0.0,0.0,no
objective,0,0,0.0,0.0,no
positive,1,1,1.290157193153428,0.75,no
objective,1,1,0.0,0.06818181818181818,yes
positive,1,1,0.0,-0.125,no
neutral,1,1,0.7827521588227975,-0.08333333333333333,no
negative,0,0,0.0,-0.25,no
neutral,0,0,1.2582654338331118,0.0,no
positive,2,2,1.40073474131027,0.75,no
positive,0,0,0.0,0.0,no
positive,0,0,0.8437114172507,-0.05,no
neutral,1,1,1.68117765679878,0.8,no
objective,1,1,0.0,0.0,no
positive,2,2,1.96458587124999,0.4,no
neutral,0,0,-3.5014159205980797,-0.15000000000000002,no
neutral,1,1,0.0,0.0,yes
neutral,3,3,0.575659792308677,0.1,no
negative,2,2,2.335237777815023,0.04999999999999999,no
positive,0,0,1.13443751652303,0.0,no
neutral,1,1,0.0,0.0,no
positive,3,3,4.834849152148538,0.2492063492063492,no
negative,1,1,0.0,0.0,yes
positive,2,2,0.927524894935943,0.04999999999999999,no
positive,2,2,0.869896575344679,0.0,no
neutral,1,1,0.0,0.0,no
neutral,0,0,0.939445518206594,-0.08333333333333333,no
positive,1,1,0.0,0.5,yes
negative,1,1,0.869896575344679,0.0,no
negative,0,0,0.680720628079802,-0.4,no
neutral,4,4,1.46544180798639,-0.09999999999999999,no
positive,3,3,3.47573912884161,0.35,no
neutral,2,2,5.16767160365716,0.0,no
positive,1,1,0.743511805982444,0.35,no
objective,0,0,0.0,0.0,no
positive,2,2,0.0,0.375,no
positive,2,2,1.819436067232704,0.125,no
objective,0,0,0.9909856515374729,0.09,no
negative,1,1,0.0,0.0,no
positive,2,2,0.0,0.305,no
negative,2,2,2.091315896320653,-0.11666666666666668,no
objective,0,0,0.0,0.0,no
objective,1,1,0.728546610120507,0.25,no
neutral,2,2,0.728546610120507,0.125,yes
neutral,2,2,0.0,0.25,no
positive,0,0,3.8611344320545697,0.35,yes
positive,1,1,0.877465616776727,-0.038095238095238106,yes
objective,0,0,0.728546610120507,0.125,no
negative,2,2,1.10479786345963,0.15000000000000002,no
negative,0,0,0.837509880211649,0.0,no
neutral,0,0,0.0,0.0,no
neutral,0,0,2.06684271413265,0.85,no
neutral,1,1,0.0,0.175,no
neutral,1,1,1.7873553413335959,0.06818181818181818,no
positive,1,1,7.630238674146817,0.24166666666666667,no
negative,1,1,0.0,0.0,no
neutral,0,0,0.597397962234908,0.0,no
objective,0,0,3.55031259350319,-0.05555555555555555,no
positive,1,1,0.0,0.0,no
negative,1,1,-0.823709002767467,0.15000000000000002,no
objective,1,1,0.728546610120507,0.25,no
neutral,0,0,0.5935762115579204,-0.05555555555555555,yes
negative,2,2,0.0,0.0,no
neutral,2,2,0.0,0.0,no
negative,0,0,1.21685492614942,0.35,no
neutral,0,0,0.308974776305705,0.0,no
neutral,3,3,0.927524894935943,-0.4,no
negative,2,2,0.0,-0.025,no
neutral,0,0,0.0,0.0,no
positive,1,1,0.0,0.0,no
negative,3,3,0.927524894935943,0.3,no
positive,1,1,0.703603506914847,0.2,no
positive,3,3,1.13350048432537,0.325,no
objective,0,0,0.0,-0.2,no
objective,1,1,-0.1742888330437632,-0.16666666666666666,no
positive,3,3,4.015012465316883,0.18148148148148147,no
neutral,1,1,2.65641376883258,0.3,no
objective,1,1,0.0,0.0,yes
positive,3,3,2.52778329270994,0.6000000000000001,no
positive,3,3,0.0,0.3,no
neutral,0,0,0.440651206536158,0.0,no
positive,1,1,0.0,0.0,yes
positive,2,2,1.752615322662155,0.2,no
neutral,2,2,0.0,0.0,yes
neutral,1,1,0.779955758806,0.1,no
positive,2,2,0.255008479638171,0.125,no
objective,0,0,0.0,0.0,no
neutral,0,0,1.25696419523725,0.2,yes
neutral,1,1,0.0,0.0,yes
neutral,3,3,1.935324186253026,0.2174242424242424,no
neutral,2,2,0.0,0.0,no
negative,3,3,0.927524894935943,-0.45,no
objective,0,0,0.728546610120507,0.25,no
neutral,1,1,-0.251932748037953,0.14285714285714285,no
objective,0,0,1.43339334558163,0.0,no
neutral,0,0,0.0,-0.16666666666666666,yes
positive,0,0,0.0,0.2,no
neutral,1,1,1.537954434753519,0.11666666666666665,no
positive,5,5,8.039261684944183,0.3,no
positive,1,1,0.0,0.037500000000000006,no
positive,3,3,1.807271562530892,0.475,no
objective,1,1,0.987380001207269,0.21666666666666667,no
objective,2,2,0.927524894935943,-0.4,no
neutral,3,3,0.273933752109429,0.5,no
neutral,1,1,0.927524894935943,-0.4,yes
negative,1,1,2.21549755570055,0.22727272727272727,yes
neutral,0,0,0.128867069018432,0.0,no
neutral,0,0,0.0,0.0,no
positive,1,1,3.3885947123197284,0.1259259259259259,yes
negative,0,0,0.0,-0.6,no
positive,1,1,0.958225801158719,0.4375,no
positive,0,0,6.06838026146913,0.5681818181818181,no
neutral,1,1,0.0,0.0,no
positive,1,1,1.47082950922739,0.09999999999999999,no
neutral,1,1,3.5404948649103383,0.08333333333333334,no
neutral,0,0,0.0,0.0,no
objective,1,1,1.05521412973117,0.0,no
neutral,1,1,0.0,0.1,no
positive,3,3,3.8617393519780263,0.475,no
objective,0,0,1.943929075364479,0.0,no
positive,0,0,0.0,0.0,no
neutral,0,0,0.0,-0.1625,no
positive,3,3,6.43623043373477,0.4523809523809524,no
positive,2,2,1.23567825728086,0.75,no
positive,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,yes
neutral,0,0,0.0,0.0,no
neutral,2,2,0.0,0.0,no
neutral,0,0,0.805477259861234,-0.3,no
positive,0,0,0.539273336475273,-0.09999999999999999,no
negative,0,0,0.0,0.0,no
objective,2,2,2.64277321465209,0.0,no
negative,2,2,0.0,0.125,no
neutral,0,0,0.0,0.0,no
positive,1,1,1.11106268692218,0.6000000000000001,no
positive,1,1,0.0,0.5,no
neutral,0,0,0.0,0.0,no
neutral,0,0,1.361441256159604,0.0,no
positive,0,0,0.0,0.0,no
positive,0,0,0.0,0.0,no
negative,2,2,0.0,0.09999999999999999,no
positive,2,2,4.032920000350132,0.44999999999999996,no
negative,1,1,0.0,-0.4,no
neutral,0,0,0.0,0.0,no
negative,0,0,0.680720628079802,0.0,no
neutral,0,0,0.808513017057128,-0.16666666666666666,no
positive,3,3,2.370709519527063,-0.016666666666666673,no
neutral,0,0,0.0,0.16666666666666666,no
positive,1,1,0.0,0.0,no
neutral,2,2,-0.019203004271713,0.125,no
positive,1,1,1.91514125963691,0.08333333333333334,no
positive,1,1,1.21686284864326,0.44999999999999996,no
positive,2,2,3.3037547815315,0.4000000000000001,no
neutral,0,0,1.10479786345963,0.0,no
positive,3,3,1.11106268692218,0.55,no
positive,2,2,2.74869750683456,-0.0045454545454545565,no
positive,0,0,0.0,-0.75,no
neutral,0,0,0.0,-0.18333333333333335,no
positive,5,5,5.423209897828453,0.20833333333333331,no
positive,1,1,0.0,0.0,no
neutral,2,2,0.0,0.3,yes
neutral,2,2,2.924746880036072,0.15000000000000002,no
positive,0,0,2.236859817357146,0.2,no
neutral,2,2,-0.0871444165218816,-0.08333333333333333,no
positive,2,2,0.0,1.0,no
negative,0,0,0.0,0.0,no
positive,1,1,2.719969037265569,0.19999999999999998,yes
neutral,1,1,0.0,0.0,yes
negative,0,0,1.790483863690731,0.0,yes
objective,0,0,2.26512615691683,0.02500000000000001,no
negative,2,2,0.0,0.0,no
neutral,1,1,1.31209274589466,0.25,no
neutral,1,1,0.0,0.0,yes
positive,0,0,0.680720628079802,0.3333333333333333,yes
positive,2,2,0.0,0.0,no
positive,3,3,2.4313197519662397,0.0,no
positive,0,0,0.0,0.0,no
negative,1,1,0.0,-0.4,no
positive,2,2,0.0,0.0,no
neutral,0,0,0.0,0.0,no
neutral,1,1,0.0,0.8,no
positive,1,1,1.3928434192406218,0.43333333333333335,no
neutral,0,0,0.0,0.0,no
objective,1,1,2.756473477777622,0.13,no
neutral,0,0,0.0,0.0,no
objective,0,0,0.0,0.0,yes
objective,1,1,0.0,0.0,no
objective,1,1,0.0,0.0,no
positive,1,1,2.14267384283639,0.4666666666666667,no
positive,2,2,1.46358861687709,0.25,no
positive,0,0,0.0,0.0,no
neutral,1,1,0.927524894935943,-0.4,no
objective,0,0,0.0,0.0,no
positive,1,1,2.19508110196138,1.0,no
neutral,1,1,3.0104762233120894,0.16666666666666666,no
neutral,0,0,1.21503846854329,0.5,no
objective,0,0,2.88250511334831,-0.1125,no
positive,0,0,0.0,0.0,no
objective,2,2,2.366466106421387,0.375,no
neutral,1,1,0.837509880211649,0.0,no
positive,3,3,1.44519921674032,0.55,no
negative,1,1,0.0,0.0,no
objective,2,2,0.0,0.06818181818181818,no
objective,1,1,0.760730877031151,0.0,no
positive,1,1,0.128867069018432,0.0,no
objective,1,1,0.927524894935943,-0.4,no
objective,0,0,0.0,0.0,no
positive,2,2,1.221231331641359,0.35,no
neutral,1,1,1.29896406337605,0.0,no
neutral,3,3,0.0,0.13636363636363635,no
neutral,1,1,0.0,0.0,no
positive,2,2,3.47573912884161,0.7,no
neutral,0,0,0.0,0.5,no
neutral,2,2,3.47573912884161,0.7,no
objective,0,0,1.805815628592917,-0.1,no
neutral,4,4,1.4157769041854282,0.23333333333333336,no
objective,2,2,0.0,0.0,yes
positive,3,3,6.433579913794371,0.3520833333333333,yes
negative,1,1,0.927524894935943,-0.45,yes
neutral,0,0,1.117014544868485,0.11666666666666665,no
positive,0,0,0.0,0.0,no
neutral,2,2,-0.68672809994007,0.0,no
objective,0,0,2.20959572691926,0.0,no
neutral,2,2,0.0,0.09999999999999999,no
objective,0,0,1.09262600177811,0.06818181818181818,no
negative,0,0,0.176961179222829,-0.02777777777777779,no
positive,3,3,0.0,0.0,no
neutral,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
positive,1,1,0.0,-0.125,no
positive,4,4,2.136835603306651,-0.033333333333333326,no
negative,1,1,0.128867069018432,-0.05454545454545454,no
positive,2,2,0.0,0.42,no
positive,4,4,1.9223200193054,0.5,no
neutral,1,1,0.927524894935943,-0.4,yes
negative,1,1,0.0,-0.13333333333333333,yes
positive,3,3,1.574066285758752,0.3666666666666667,no
positive,3,3,0.927524894935943,-0.15000000000000002,no
negative,0,0,1.15813191010561,0.22111111111111115,no
neutral,0,0,0.0,-0.2,no
negative,0,0,0.8948696911685613,-0.015833333333333328,no
neutral,0,0,0.0,0.1,no
positive,1,1,1.11106268692218,0.6000000000000001,yes
objective,0,0,0.0,0.0,no
positive,2,2,6.72786251062584,0.5151515151515151,no
objective,1,1,-1.65254547566672,0.375,no
neutral,1,1,0.0,0.0,no
neutral,1,1,0.0,-0.1,no
positive,3,3,4.55832320481123,0.75,no
positive,3,3,4.532131092795985,0.09999999999999998,no
objective,1,1,0.0,-0.06818181818181818,no
neutral,3,3,0.0,-0.15555555555555559,no
objective,2,2,0.927524894935943,-0.4,yes
neutral,0,0,0.925979391263991,0.0,no
positive,2,2,3.487476318258273,-0.023809523809523805,no
neutral,0,0,0.0,0.0,no
neutral,0,0,0.0,0.0,no
objective,1,1,0.680720628079802,0.0,no
positive,2,2,1.08258407596962,0.625,no
positive,2,2,2.02514651326331,0.5,no
positive,0,0,0.0,-0.16666666666666666,no
positive,1,1,1.04366484030265,0.3333333333333333,no
positive,1,1,1.11106268692218,0.30000000000000004,no
negative,0,0,-0.0871444165218816,-0.033333333333333326,yes
neutral,0,0,-0.118666130153417,0.0,no
neutral,1,1,0.0,0.0,no
positive,4,4,4.65370367616095,-0.2,no
neutral,1,1,0.0,0.5,no
negative,1,1,0.927524894935943,-0.4,no
objective,1,1,0.696145071560016,0.16666666666666666,no
objective,0,0,0.0,-0.07777777777777779,no
positive,2,2,3.5947347618983123,0.30000000000000004,no
neutral,0,0,0.728546610120507,0.125,no
positive,2,2,4.156459756921413,0.35,no
neutral,1,1,-0.251932748037953,0.2857142857142857,no
positive,1,1,0.927524894935943,-0.4,no
objective,0,0,0.0,0.0,yes
positive,2,2,3.4933743997194977,0.2714285714285714,no
objective,2,2,-0.251932748037953,0.2857142857142857,no
positive,0,0,0.0,0.0,no
positive,1,1,0.0,0.13636363636363635,no
objective,0,0,1.09262600177811,0.13636363636363635,no
neutral,1,1,1.60578016123775,0.4166666666666667,no
positive,0,0,0.0,0.0,no
negative,1,1,0.0,0.0,no
objective,0,0,0.728546610120507,0.25,no
negative,2,2,4.724391992449352,0.27499999999999997,no
neutral,2,2,0.373813441994981,-0.13333333333333333,no
neutral,0,0,0.513495502035281,-0.15,no
positive,1,1,0.128867069018432,0.0,no
positive,1,1,2.64277321465209,0.4,yes
positive,1,1,2.66471109153246,0.3333333333333333,no
positive,0,0,0.0,0.0,no
positive,1,1,0.0,0.375,no
