@relation opinion
@attribute category {positive,negative,neutral,objective}
@attribute polarity real
@attribute compound real
@data
positive,0.0,0.0
neutral,0.2833333333333333,0.0
positive,0.375,0.7717
objective,-0.09375,0.34
objective,0.0,-0.7351
neutral,-0.125,0.0
positive,0.1,0.8038
objective,0.19374999999999998,0.4404
objective,0.13636363636363635,0.0
positive,-0.2,0.4215
positive,0.0,0.0
positive,-0.018518518518518528,-0.5962
neutral,0.0,-0.7088
negative,0.0,-0.5574
negative,-0.08333333333333333,0.421
positive,-0.16666666666666666,0.5411
neutral,0.2,-0.1531
objective,0.0,0.4215
positive,0.4666666666666666,0.8979
negative,-0.4,-0.4939
positive,0.5,0.7772
neutral,0.0,0.4588
objective,0.25,0.2023
neutral,0.25,-0.296
neutral,0.5,0.4215
negative,-0.13541666666666666,-0.7096
positive,0.75,0.8316
negative,0.225,-0.4019
negative,0.1,-0.3182
positive,0.35,0.68
positive,-0.2,0.6688
neutral,0.0,0.0
positive,0.0,0.0
positive,0.4,0.6705
negative,0.0,-0.4404
positive,-0.24,-0.4703
positive,0.21666666666666667,0.5562
positive,0.25,0.4479
neutral,0.0,0.0
positive,0.0,0.5106
neutral,0.05,0.4588
positive,-0.3,0.2244
positive,-0.013888888888888895,0.0
negative,0.075,0.4404
negative,0.325,-0.4767
positive,1.0,0.6369
positive,0.35833333333333334,0.34
positive,0.39999999999999997,0.1759
positive,0.1,0.1943
objective,0.4,0.25
positive,0.8,0.8918
positive,0.5,0.6369
objective,-0.4,0.0516
positive,-0.1875,0.7711
positive,0.3,0.636
positive,0.024999999999999994,0.5699
positive,0.25555555555555554,0.4926
objective,0.0,0.0
neutral,-0.15,-0.1531
positive,0.5,0.8695
negative,-0.032916666666666664,0.0
positive,0.0,0.4588
neutral,-0.4,0.3612
positive,0.5,0.6486
positive,0.5,0.886
positive,0.016666666666666663,0.7424
objective,0.0,0.0
positive,0.2,0.555
positive,0.65,0.8016
positive,0.6,0.296
objective,0.0,0.2942
neutral,0.25,0.7269
neutral,0.0,0.7096
negative,0.7,0.5927
positive,0.5,0.7088
negative,0.0,-0.0516
positive,0.06818181818181818,0.0
objective,0.15,0.0
objective,0.2,0.0
negative,0.0,-0.0516
positive,0.10000000000000002,-0.04
neutral,-0.0625,0.6017
neutral,0.13636363636363635,0.0
objective,0.0,0.0
positive,0.3121212121212121,0.4404
objective,0.13333333333333333,0.0516
positive,0.5,0.5374
positive,0.0,0.7269
negative,-0.4125,-0.5983
positive,0.0,0.4939
positive,0.0,0.5719
positive,0.0,0.0
positive,0.3499999999999999,0.3054
neutral,0.0,0.0
negative,-0.1,0.0
objective,0.0,0.4019
positive,0.25,0.6369
negative,0.0,0.0
positive,0.4,0.7506
positive,0.2909090909090909,0.7845
positive,0.4,0.5719
positive,0.175,0.0
objective,-0.125,0.0
positive,0.44999999999999996,0.6784
neutral,0.0,0.5267
positive,0.7,0.8555
objective,0.0,0.0
positive,0.4,0.8271
positive,0.8,0.8555
positive,0.3,0.6908
negative,0.0,-0.4404
objective,0.0,0.765
neutral,0.0,0.0
objective,0.0,0.2263
positive,-0.2,0.0
positive,-0.15555555555555559,0.3716
negative,0.0,0.0
positive,0.2333333333333333,0.4404
positive,0.25,0.0
positive,-0.2,0.34
positive,0.0,0.0
positive,0.0,0.5562
positive,0.4000000000000001,0.7405
positive,0.13636363636363635,0.0
positive,0.8,0.4019
positive,0.0,0.0
neutral,0.2857142857142857,0.0
positive,0.2556818181818182,0.3382
positive,0.4,0.7019
neutral,0.0,0.0258
neutral,0.5,0.0
positive,-0.4,0.0
positive,-0.012500000000000011,0.7483
positive,0.2,0.653
positive,1.850371707708594e-17,0.5473
positive,0.325,0.0
positive,0.0,0.0
negative,-0.2,0.34
positive,0.26666666666666666,0.8287
positive,0.5,0.504
positive,0.5,0.4019
positive,0.7,0.7891
neutral,0.0,0.0
positive,0.0,0.0
negative,-0.1,-0.8007
negative,-0.4,-0.3182
positive,0.6666666666666666,0.9214
neutral,0.0,-0.4215
negative,0.45,-0.5574
neutral,0.7,0.4926
positive,0.13333333333333333,0.8176
positive,-0.15555555555555559,0.0
negative,-0.6,-0.4404
positive,0.23750000000000002,0.8313
negative,0.0,0.0
negative,-0.5,-0.1779
negative,-0.05407407407407408,0.0
positive,0.13636363636363635,0.4738
neutral,-0.4,0.0
negative,-0.19999999999999998,-0.34
positive,0.25,0.0
positive,0.4,0.0
negative,0.0,0.1779
positive,0.5,0.6369
positive,0.04999999999999999,0.3802
positive,0.44999999999999996,0.7269
neutral,0.85,0.5994
positive,0.225,0.8257
positive,0.13636363636363635,0.0
neutral,0.13333333333333333,0.6174
positive,0.225,0.0
positive,0.0,0.3164
positive,0.8,0.5719
positive,-0.4,0.4939
positive,0.3333333333333333,0.7177
negative,0.4,0.5859
neutral,-0.2,0.0
positive,0.2,-0.0258
negative,-0.3,-0.296
neutral,-0.30000000000000004,0.2263
positive,0.7,0.4404
neutral,-0.13333333333333333,0.0
objective,0.36818181818181817,0.6841
positive,0.4454545454545455,0.9133
positive,0.0,0.3612
positive,0.4,0.8522
neutral,0.0,0.34
positive,0.2814814814814815,0.5709
positive,0.0,0.0
neutral,0.0,0.0
neutral,0.0,0.0
positive,0.5,0.6369
positive,0.25,0.1779
neutral,0.4333333333333333,-0.4023
neutral,-0.075,0.0
positive,0.1,0.6239
neutral,0.0,0.1531
positive,0.35,0.4926
positive,0.5,0.8475
positive,0.6,0.8949
positive,0.2556818181818182,0.7696
positive,0.8,0.8906
neutral,0.225,0.4767
positive,0.5,0.4404
positive,0.3,0.8879
negative,-0.175,-0.4574
neutral,0.0,0.0
positive,0.13636363636363635,0.0
positive,0.475,0.9231
positive,0.5,0.6103
negative,0.6,0.7506
objective,0.0,0.0
positive,0.2,0.0
negative,0.4,0.7946
positive,0.048148148148148134,0.5562
negative,-0.15555555555555559,-0.7096
positive,0.0,0.5574
positive,0.8,0.8519
positive,-0.14583333333333334,-0.1027
positive,0.3371212121212121,0.9353
negative,0.0,0.3612
positive,0.5,0.6696
positive,0.0,0.4885
positive,0.0,0.0
negative,0.22727272727272727,0.34
positive,0.0,0.6331
negative,-0.2,-0.5574
negative,0.05000000000000002,0.3612
negative,0.0,-0.4019
positive,0.0,0.0
positive,0.725,0.8302
neutral,-0.08214285714285714,0.1451
negative,0.0,-0.296
positive,0.0,-0.1613
objective,0.0,0.5574
negative,0.3028571428571428,0.7346
positive,0.5,0.4201
negative,0.7,0.5622
negative,0.1,-0.4184
positive,0.17333333333333334,0.0
neutral,0.13636363636363635,0.0
positive,0.0,0.0
negative,0.25,-0.1548
objective,0.0,0.5719
neutral,0.0,0.0
objective,0.0,0.5848
negative,0.13333333333333333,0.6369
objective,0.0,0.0
positive,-0.25,-0.3595
neutral,1.0,0.0
positive,0.0,0.0
neutral,0.4,0.0
positive,0.0,0.3753
objective,-0.022222222222222237,0.5994
positive,0.4166666666666667,-0.5499
positive,0.375,0.6597
positive,0.7000000000000001,0.4404
positive,0.13636363636363635,0.0
positive,0.45,-0.8842
positive,0.5875,0.7412
positive,-0.033333333333333326,0.2263
negative,0.13636363636363635,0.5859
negative,0.0,0.0
negative,0.08,-0.2928
positive,0.14375,0.126
objective,0.0,0.0
objective,-0.09375,0.34
neutral,0.5,0.2023
positive,0.5,0.8647
objective,0.0,0.0
negative,-0.08333333333333334,0.191
positive,0.5,0.7351
neutral,-0.16666666666666666,-0.34
objective,0.005681818181818177,0.0
objective,0.3333333333333333,0.5994
objective,0.1,0.4805
positive,0.35416666666666663,0.8233
positive,0.0,0.4019
neutral,-0.2,-0.6633
positive,0.0,0.3182
neutral,0.0,0.0
positive,0.4,0.7398
positive,0.275,0.92
negative,-0.4000000000000001,-0.5423
positive,0.9,0.7906
positive,1.0,0.9153
positive,0.7,0.5777
negative,-0.2,0.3736
negative,-0.022222222222222216,-0.8531
negative,-0.25,-0.5574
positive,0.1340909090909091,0.1779
positive,0.25,0.6705
objective,0.0,0.0
neutral,0.0,0.0
negative,0.0,0.0
negative,-0.08333333333333333,-0.6597
neutral,-0.1,0.4588
positive,0.65,0.2401
positive,0.5249999999999999,0.7221
objective,0.06818181818181818,0.0772
positive,-0.15,-0.802
objective,-0.16606060606060608,0.0
negative,0.0,0.3612
negative,0.1797619047619048,-0.4357
objective,0.08333333333333336,0.3182
positive,0.0,0.4939
positive,-1.0,-0.34
positive,0.7,0.6486
positive,0.2,0.1779
negative,-0.5,0.0
negative,0.0,0.6114
positive,0.15,0.5106
negative,-0.4666666666666666,-0.765
negative,-0.375,-0.3182
negative,-0.15,0.3182
positive,0.35,0.4404
negative,0.1,0.0
positive,-0.25,-0.5256
positive,0.39999999999999997,0.8999
positive,0.39285714285714285,0.0
positive,0.0,0.7506
negative,0.0,-0.3818
positive,-0.11666666666666665,0.7712
positive,0.3125,0.7358
positive,0.011111111111111108,0.6597
objective,-0.16666666666666666,0.1779
negative,-0.11805555555555554,-0.2584
neutral,0.0,0.0
positive,0.42000000000000004,0.9227
negative,0.0,-0.296
neutral,0.375,0.6249
positive,0.375,0.7821
neutral,0.0,-0.296
neutral,0.024999999999999994,0.0
positive,0.03333333333333333,-0.5267
negative,0.8,-0.6369
positive,0.0,0.7003
positive,0.8,0.5859
negative,-0.15,-0.4404
negative,0.7,0.6808
objective,0.0,-0.1531
positive,-0.022222222222222237,0.8097
positive,-0.5,0.0
neutral,0.0,0.0772
negative,0.0,0.0
positive,0.5,0.6988
positive,0.7,0.7633
positive,0.5,0.296
positive,0.7,0.8585
positive,1.0,0.7579
negative,-0.2,-0.5106
positive,0.3,0.2023
positive,0.6,0.9109
objective,0.0,0.0
objective,0.0,0.5423
positive,0.8,0.7067
objective,-0.3,0.3612
negative,0.0,-0.2263
positive,0.32159090909090904,0.6696
positive,0.08333333333333333,0.0
positive,-0.25,0.0
positive,0.3333333333333333,0.8655
negative,0.0,0.5106
negative,0.0,0.2023
positive,0.375,0.4767
positive,0.17777777777777778,0.0772
positive,-0.10833333333333328,-0.5423
negative,0.41818181818181815,0.8436
negative,0.0,0.0
neutral,0.0,0.0
neutral,0.19999999999999998,0.3818
negative,0.0,-0.3776
negative,-0.14111111111111113,0.05
negative,0.0,-0.8225
positive,0.7,-0.3412
negative,-0.2916666666666667,0.5093
positive,0.7,0.54
positive,-0.25,0.4211
positive,0.7,0.68
positive,0.4642857142857143,0.5267
neutral,-0.4,0.0
negative,-0.13888888888888887,0.3182
negative,-0.06666666666666667,-0.6486
neutral,0.3816666666666667,0.7574
negative,0.5,0.4215
positive,0.35,0.8271
positive,0.11666666666666668,0.4588
objective,-0.05454545454545454,-0.3612
neutral,0.13636363636363635,0.0
positive,0.30000000000000004,0.7081
positive,0.35,0.831
positive,0.3333333333333333,0.8639
positive,0.0,0.0
neutral,0.0,0.0
negative,-0.2,-0.3612
neutral,0.25,0.0
positive,-0.08333333333333333,0.0
objective,0.0,-0.4019
negative,0.0,-0.296
negative,-0.20000000000000004,-0.8481
negative,-0.11851851851851854,0.34
neutral,0.1,0.4404
positive,0.4,0.7263
positive,0.375,0.7198
positive,0.0,-0.2462
neutral,0.1621212121212121,0.5994
positive,0.0,0.0
neutral,0.0,0.168
positive,0.0,0.5229
neutral,-0.08333333333333333,0.0
objective,0.0,0.0
negative,-0.1,-0.6705
positive,0.575,0.8481
positive,0.0,0.6124
negative,0.07777777777777777,0.5994
objective,0.0,0.0
positive,0.9,0.7959
positive,-0.4,0.0
positive,-0.15555555555555559,0.5242
positive,0.09999999999999999,0.296
negative,0.13333333333333333,-0.3612
negative,0.0,0.0
neutral,0.0,0.3802
neutral,-0.05,0.3612
positive,0.125,0.0
positive,0.7,0.504
objective,0.0,0.0
positive,0.5833333333333334,0.7964
positive,0.25,0.504
objective,0.0,0.0
positive,0.16666666666666666,0.7901
positive,0.4,0.9006
negative,-0.26944444444444443,-0.6124
neutral,0.4,0.0
neutral,-0.1875,0.0
negative,0.25,0.0
neutral,-0.025,0.4215
negative,0.0,-0.1027
objective,0.1875,0.9236
negative,0.0,-0.0516
objective,0.13636363636363635,0.0
positive,0.16666666666666666,0.6478
neutral,0.1,0.0
positive,0.032467532467532464,0.7118
positive,0.13636363636363635,0.0
positive,0.0,-0.476
negative,-0.5,0.3182
positive,0.8,0.533
positive,0.4222222222222222,0.9047
neutral,0.14285714285714285,0.0
positive,0.8,0.5719
positive,0.6666666666666666,0.9042
positive,0.26666666666666666,0.765
positive,0.5,0.8264
objective,-0.13181818181818183,0.0
objective,0.0,0.2023
positive,0.06818181818181818,0.2263
negative,0.0,0.0
positive,0.375,0.7034
positive,0.7,0.4404
positive,0.8,0.6588
negative,0.012499999999999983,-0.6246
neutral,0.0,0.0
objective,-0.05,0.34
objective,-0.013333333333333326,0.5267
positive,0.5,0.5473
positive,0.0,0.0
neutral,0.0,0.4588
positive,0.3,0.5719
neutral,0.0,-0.3164
neutral,-0.8,-0.5719
neutral,0.165,0.782
objective,0.03,0.128
negative,-0.04999999999999999,0.128
positive,-0.4,0.0
negative,0.0,-0.4215
positive,0.3,0.3802
positive,-0.25,0.0
positive,0.4,0.7264
neutral,0.0,-0.5374
positive,0.3545454545454545,0.784
positive,0.28333333333333327,0.9322
negative,0.07499999999999998,0.6124
positive,0.0,0.5162
positive,0.13636363636363635,0.2462
negative,-0.4,-0.6174
positive,0.8,0.745
objective,0.0,0.4019
negative,0.0,0.0
positive,0.5,0.7845
positive,0.0,0.0
negative,-0.2,-0.7579
neutral,0.0,0.0
positive,0.175,0.9287
positive,0.0,0.0
negative,0.25,0.0
positive,0.6,0.4215
objective,0.1,0.2263
neutral,0.16666666666666669,0.0
neutral,0.0,0.0772
negative,0.0,-0.25
positive,0.031249999999999997,0.4003
positive,0.7,0.6597
objective,0.7,0.1012
positive,0.35,0.8268
positive,0.10000000000000003,0.4767
positive,0.0,0.0431
neutral,0.0,0.5106
positive,0.7,0.0516
objective,0.0,0.2304
negative,0.5,0.0
positive,0.2861111111111111,-0.1779
neutral,0.16666666666666666,0.0
objective,0.0,0.0
neutral,-0.2,-0.6486
neutral,0.1875,0.0
negative,0.6000000000000001,0.8779
negative,-0.4,-0.7269
objective,0.0,0.0
positive,1.0,0.5994
objective,0.25,0.0
objective,0.4454545454545455,0.0
negative,-0.20555555555555557,-0.5719
objective,0.0,0.5106
objective,-0.4,-0.4767
negative,-0.16666666666666666,-0.7192
negative,0.3,0.9115
positive,-0.12142857142857141,0.5319
positive,0.0,0.2732
positive,0.0,0.0
neutral,0.5,0.4404
objective,-0.16666666666666666,0.0
positive,0.3333333333333333,0.765
positive,0.41999999999999993,0.8777
negative,5.551115123125783e-17,0.0772
positive,0.8,0.5535
positive,0.1875,0.0
positive,1.0,0.8555
positive,0.0,0.2942
negative,0.024999999999999994,-0.743
neutral,-0.016666666666666663,0.0
negative,0.0,0.3406
positive,1.0,0.4939
objective,0.0,0.0
objective,0.0,0.0
negative,0.24323232323232324,0.3612
positive,0.13636363636363635,0.6114
negative,0.0,-0.3612
objective,0.0,0.3182
positive,0.065,0.4588
negative,-0.1,0.6369
positive,0.3,0.6588
positive,0.8,0.7633
neutral,0.0,0.0
positive,-0.16666666666666666,0.0
neutral,0.2,-0.3535
positive,0.019999999999999983,-0.3961
positive,0.6666666666666666,0.9041
objective,0.13636363636363635,0.0
positive,-0.1,-0.1513
objective,0.32222222222222224,0.0
objective,0.0,-0.777
positive,0.5,0.7845
positive,0.0,0.0
positive,0.5,0.8065
objective,0.0,0.0
positive,0.2525,0.6876
positive,0.10000000000000002,0.91
neutral,0.16666666666666666,-0.5411
neutral,-0.2,0.5707
negative,-0.6999999999999998,-0.128
negative,0.0,0.1531
positive,0.0,0.6166
neutral,0.0,0.0
positive,0.5,0.6486
objective,0.0,0.0
positive,0.15656565656565655,0.765
objective,-0.1,0.0
positive,0.0,0.8442
objective,0.13636363636363635,0.0
positive,-0.4,0.0
positive,0.13636363636363635,-0.1759
positive,0.7,-0.1531
positive,0.1,0.0
objective,0.375,0.4898
neutral,0.0,0.0
neutral,0.0,-0.6652
negative,0.5,-0.1776
negative,0.0,0.6956
objective,0.0,0.636
positive,0.2,0.4939
positive,0.1,0.2263
negative,-0.023809523809523808,0.1531
objective,0.0,0.4019
neutral,0.0,0.0772
positive,0.0,0.4738
negative,0.0,0.6166
negative,0.0,-0.5697
positive,0.125,0.0
positive,0.25,0.7633
positive,0.5,0.8885
positive,0.8,0.4215
neutral,-0.4,0.0
neutral,0.0,0.0
positive,0.04166666666666667,0.4753
positive,0.7,0.8221
positive,0.5,0.0
positive,0.0,0.5374
positive,0.41666666666666663,0.8442
objective,0.06818181818181818,0.0
negative,0.0,-0.7096
positive,-0.16666666666666666,0.5837
positive,0.5333333333333333,0.8979
neutral,0.13636363636363635,0.0
negative,-0.1,0.2244
positive,0.375,0.4795
positive,0.03333333333333333,0.5859
neutral,0.16,0.0
positive,0.0,0.0
objective,0.0,0.0
neutral,0.06212121212121211,0.0
positive,0.0,0.2732
objective,0.0,0.0
positive,0.20833333333333334,0.6696
positive,1.0,0.807
positive,0.43333333333333335,0.5242
neutral,0.0,0.0
positive,0.0,0.68
objective,0.11818181818181818,0.0
positive,0.4,0.6369
positive,0.0,0.6776
positive,0.0,0.0
neutral,0.008333333333333333,0.5267
objective,0.0,0.5859
positive,0.75,0.6467
positive,-0.14285714285714285,0.0
negative,-0.4,0.0
positive,0.8,0.802
objective,-0.08333333333333333,-0.7916
positive,1.0,0.7384
neutral,0.16666666666666666,-0.3382
positive,-0.4,0.4215
positive,0.0,0.0
neutral,-0.4,-0.5106
neutral,0.2,0.3612
positive,0.1,0.5231
positive,0.2,0.8011
positive,0.2,-0.9191
negative,0.0,0.0
neutral,0.2857142857142857,0.0
positive,0.325,0.743
negative,-0.016666666666666663,0.7003
negative,0.15,0.0951
neutral,0.0,0.0
neutral,0.8,0.0258
positive,0.5,0.25
neutral,0.0,0.0
positive,0.5,0.6751
objective,0.0,0.0
neutral,-0.25,0.2732
neutral,0.25,0.2263
negative,0.0,0.0
positive,0.0,0.5423
positive,0.36250000000000004,0.8395
neutral,-0.4,-0.4588
neutral,0.5,0.6243
neutral,0.4787878787878788,0.4003
positive,0.35000000000000003,0.5859
positive,0.7,0.8442
neutral,0.0,0.0
negative,0.0,0.0
positive,0.0,0.0
positive,0.16666666666666666,0.0
neutral,-0.3,0.0
positive,0.7,0.5976
neutral,0.0,0.0
neutral,0.1,-0.2103
positive,0.21666666666666665,0.4926
negative,-0.2,0.0772
positive,0.1875,-0.6597
negative,0.1,-0.3182
positive,0.3,0.5106
negative,0.0,-0.5216
neutral,-0.4,-0.0772
negative,-0.06666666666666668,0.4645
negative,0.0,0.0
positive,0.002499999999999991,0.6705
neutral,0.13636363636363635,0.0
positive,0.0,0.4588
objective,0.0,0.0
objective,0.21666666666666665,0.7378
neutral,0.0,-0.3182
positive,0.5,0.0
positive,0.44999999999999996,0.8777
positive,0.0,0.0
positive,-0.07500000000000001,0.0
positive,0.2357142857142857,0.8271
positive,0.24000000000000005,0.7096
neutral,0.5,0.4404
negative,0.0,-0.3197
positive,0.0,0.7297
neutral,0.0,-0.3182
objective,0.13636363636363635,-0.5574
negative,-0.1,-0.3818
positive,0.0,0.3612
objective,0.2875,0.1779
positive,-0.3333333333333333,0.4019
positive,0.0,0.5399
negative,0.04999999999999999,-0.5574
objective,0.0,0.0
neutral,0.0,0.0
neutral,0.24000000000000005,0.4215
negative,-0.35,-0.7959
neutral,0.425,0.6187
objective,0.0,0.0
objective,0.05,0.0
objective,0.03333333333333333,0.0
objective,0.09642857142857142,0.0
positive,0.4166666666666667,0.8658
positive,-0.10000000000000002,0.3612
neutral,0.1,0.0
negative,0.0,-0.4561
objective,0.0,0.0
positive,0.5375,0.7096
positive,0.25,0.4003
neutral,0.10416666666666667,0.7737
neutral,0.0,0.1901
objective,0.03333333333333333,0.0
negative,-0.1,0.0
objective,0.0,0.0
positive,0.2583333333333333,0.8061
positive,0.0,-0.2732
positive,0.8,0.0
positive,1.0,0.8481
negative,-0.06999999999999999,0.0516
negative,-0.4,0.5848
negative,0.0,0.4278
objective,0.0,0.0
objective,0.1,-0.0516
objective,0.0,0.3365
objective,0.8,0.6114
positive,0.34,0.8172
negative,-0.14999999999999997,0.0
objective,-0.13571428571428573,-0.3818
positive,0.65,0.7408
negative,0.0,0.4404
negative,-0.04375,0.4939
objective,-0.08333333333333334,0.7003
positive,0.3375,0.128
neutral,-0.15555555555555559,-0.2263
positive,0.0,0.0
negative,0.0,-0.5994
positive,0.2333333333333333,0.7263
positive,0.20000000000000004,0.5413
objective,0.0,0.0
positive,0.0,0.7906
negative,0.0,0.4696
neutral,0.0,0.0
negative,0.35,0.25
positive,0.4166666666666667,0.3809
positive,0.5,0.5499
neutral,0.0,0.0
positive,0.15833333333333335,0.6476
negative,-0.4,-0.8979
objective,0.0,0.0
negative,0.45,0.624
positive,0.26666666666666666,0.5562
positive,0.25,0.4404
positive,0.0,0.0
objective,0.0,-0.5574
positive,-0.012500000000000011,0.4003
positive,0.3333333333333333,0.6369
neutral,0.0,0.4003
neutral,-0.13333333333333333,0.128
neutral,0.4,0.0
positive,-0.01333333333333333,-0.3804
positive,0.0,0.0
objective,0.07142857142857142,0.0
negative,0.0,0.2732
negative,-0.3625,-0.1068
negative,-0.4,-0.4019
neutral,0.0,0.0
neutral,0.30000000000000004,0.6953
negative,0.5,-0.4404
positive,-0.05,0.431
neutral,0.06818181818181818,0.0
neutral,0.0,0.5267
negative,0.0,-0.4404
positive,0.0,-0.5145
positive,0.0,0.6917
positive,0.65,0.6956
positive,0.0,0.0
positive,0.0,0.0
negative,-0.2333333333333333,-0.4588
positive,1.0,0.6598
neutral,0.0,-0.3197
positive,-0.1277777777777778,0.0
positive,0.0,0.0
negative,0.1,-0.8481
negative,-0.2,-0.4215
neutral,0.2,0.6093
positive,-0.5,-0.5242
neutral,-0.0755844155844156,0.0
neutral,0.0,-0.2924
neutral,0.06818181818181818,0.0
objective,0.0,0.0
objective,0.0,-0.6114
neutral,0.25,0.2023
objective,0.13636363636363635,-0.6369
positive,0.75,0.802
positive,0.5,0.7249
positive,-0.05555555555555555,0.0
neutral,0.0,0.168
objective,0.0,0.0
objective,0.0,0.2263
objective,0.13636363636363635,0.4995
negative,0.2,-0.2755
objective,0.15,-0.4939
objective,-0.05,-0.4404
neutral,0.0,0.0
positive,0.7,0.5994
negative,-0.4,0.7935
positive,0.0,0.4019
positive,0.8,0.6705
objective,0.0,-0.3687
positive,0.85,0.8122
positive,1.0,0.8977
objective,0.5,0.6669
neutral,0.0,-0.6124
objective,-0.04242424242424244,0.0
negative,0.0,0.4404
objective,0.0,0.0
neutral,0.0,0.2023
objective,0.033333333333333375,0.6597
positive,0.1,0.4939
objective,0.0,0.0
positive,0.25,0.0772
objective,0.03333333333333333,0.0
positive,0.4,0.4215
positive,0.525,0.4199
objective,0.0,0.0
positive,0.2857142857142857,-0.4833
objective,0.0,-0.296
objective,-0.15555555555555559,0.0
positive,0.75,0.6785
neutral,0.13333333333333333,0.7506
neutral,0.2857142857142857,0.0
positive,0.175,0.4404
positive,0.175,0.8016
negative,0.0,0.4497
neutral,-0.30833333333333335,0.6249
neutral,0.0,0.0
positive,0.4666666666666667,0.7346
positive,0.5,0.8614
negative,0.0,0.5302
neutral,-0.4,0.0
neutral,0.0,0.0
positive,0.06026936026936026,0.5719
negative,0.0,-0.8573
positive,0.5,0.8479
neutral,0.13636363636363635,0.0
neutral,0.37878787878787873,0.7906
objective,0.8,0.6239
neutral,0.0,0.2023
positive,0.1,0.7717
negative,-0.22685185185185186,-0.6542
objective,0.16666666666666669,0.128
neutral,0.16666666666666669,-0.4151
negative,0.7,0.5349
objective,0.0,0.4404
positive,0.325,0.7351
objective,0.0,0.5399
positive,0.8,0.7378
positive,0.18333333333333335,0.8904
positive,0.05,0.5837
objective,0.0,-0.296
neutral,-0.1,0.0772
positive,0.033333333333333326,-0.6486
negative,-0.1,-0.2263
negative,-0.25,-0.5423
positive,0.6000000000000001,0.8126
negative,-0.7999999999999999,-0.5574
negative,-0.16666666666666666,0.3612
positive,0.8,0.6114
neutral,0.26666666666666666,-0.7356
objective,0.0,-0.3818
positive,0.1,0.7081
neutral,0.0,0.0
negative,0.0,-0.6908
negative,0.04999999999999999,0.431
positive,0.3,0.5719
positive,-0.25,0.6757
neutral,-0.125,-0.3612
positive,0.0,0.25
positive,-0.16666666666666666,0.8945
positive,0.0,0.0
positive,0.19166666666666665,0.8051
negative,0.7,-0.0772
negative,0.15333333333333335,0.6249
objective,0.0,-0.0516
positive,-0.16666666666666666,-0.7177
positive,0.3166666666666667,0.6249
neutral,0.4000000000000001,0.7543
neutral,0.0,0.0
positive,0.1619047619047619,-0.0772
objective,0.13636363636363635,0.0
positive,0.39999999999999997,0.7783
neutral,0.19791666666666666,-0.4184
neutral,0.1,0.3612
objective,0.06818181818181818,0.2732
negative,0.35,-0.3412
objective,0.3,0.5106
positive,-0.26666666666666666,0.0
objective,0.0,0.7804
positive,0.5,0.4926
positive,0.7,0.8309
objective,0.0,0.0
positive,0.3,0.5574
neutral,0.2,0.5106
negative,0.2333333333333333,0.0
neutral,0.0,0.0
neutral,0.4,0.5319
neutral,0.0,0.4003
negative,0.0,0.0
neutral,0.25,-0.5574
objective,0.2676767676767677,0.6331
neutral,-0.2,-0.6124
positive,0.0,0.0
negative,-0.2318181818181818,-0.7227
positive,-0.3,-0.2033
neutral,-0.5,0.0
negative,0.0,0.0
objective,0.4,0.0
neutral,0.0,0.0516
neutral,-0.04583333333333334,0.5267
neutral,0.024999999999999984,0.5574
positive,-0.11249999999999999,0.8317
objective,0.0,0.0
positive,0.3,0.4939
objective,0.0,0.0
positive,0.2,0.5574
positive,0.0,0.4344
neutral,0.0,0.0
negative,-0.2,-0.4939
positive,0.2,0.636
objective,0.09642857142857142,0.0
objective,-0.2,-0.4767
neutral,0.2333333333333333,0.5267
neutral,0.0,0.0
negative,0.0,0.0
positive,0.0,0.5951
positive,0.675,0.8069
positive,0.0,0.863
negative,-0.15,-0.5574
neutral,0.0,0.0
positive,-0.022222222222222227,0.5574
positive,1.0,0.7717
neutral,0.0,0.0
objective,-0.19999999999999998,0.0
negative,0.1,0.6369
neutral,0.22777777777777777,0.5994
neutral,0.1,0.0
neutral,0.2,0.0
positive,0.2556818181818182,0.6597
negative,0.0,-0.8271
positive,0.075,0.6597
neutral,-0.06666666666666667,-0.34
positive,0.13636363636363635,0.5826
positive,0.25,0.659
neutral,-0.04375,0.0
negative,-0.6,-0.1531
positive,0.0,0.6705
positive,0.31212121212121213,0.0
objective,0.1787878787878788,0.0
neutral,0.0,0.0
negative,-0.05,0.4019
positive,0.5,0.9348
objective,0.20000000000000004,0.3182
neutral,-0.2,0.0
positive,0.14285714285714285,-0.6908
negative,-0.27499999999999997,-0.6549
neutral,-0.2,0.0
positive,0.25,0.8185
positive,0.125,0.0
positive,0.0,0.2732
neutral,-0.2,0.0772
positive,0.3181818181818182,0.5374
negative,-0.25,-0.6739
positive,0.275,0.7906
positive,0.15,0.8126
positive,1.0,-0.0516
neutral,0.10277777777777779,0.7003
positive,0.0,0.0
objective,0.0,0.0
positive,0.0,0.0
positive,0.6000000000000001,0.8062
negative,0.0,-0.4215
objective,-0.13181818181818183,0.296
neutral,-0.16666666666666666,0.0
negative,0.0,-0.6188
positive,0.0,0.7405
neutral,0.2,0.0
positive,0.2,0.8439
neutral,0.25,0.5574
neutral,0.0,0.3612
positive,0.0,0.8016
objective,0.30000000000000004,-0.0258
positive,0.5,0.5994
negative,0.2,0.0
positive,0.0,0.7717
negative,0.0,0.0
positive,0.2556818181818182,0.4003
objective,0.0,0.0
objective,0.13636363636363635,0.4019
positive,0.28888888888888886,0.765
neutral,0.0,0.4199
